Contact Id,Tag Added,Should have Added,Status
Ht2T5Qiy9Ep3XzALTZkr,no,no,not-effected
3WHiXX99dEoXdH1T9rpv,yes,question not found - skip add tag,effected
bswzqEJXwfs7Q6WpTtk8,no,no,not-effected
qCofSYrcZingKdew9hiC,no,no,not-effected
XdF5ouc1DBCrOceJQOjO,yes,question not found - skip add tag,effected
WbxCJ3fYDhvJIJ7E4x55,no,no,not-effected
czrxSUzq3lPiM6vK1okS,no,no,not-effected
z3p7JRrLiOPqpTTIvWG9,no,no,not-effected
mDWjMf7npza2v24cCog0,yes,question not found - skip add tag,effected
3rdagU61IyInt2qEkWNQ,yes,question not found - skip add tag,effected
Z32pmTq6c2qDDLmFmiOD,yes,question not found - skip add tag,effected
mGoZw21jIZU8BLhAMTsW,yes,question not found - skip add tag,effected
9Z7JsgUnwSICwyWbesKI,yes,question not found - skip add tag,effected
coOzpxfcovU4cXY2BJm6,no,no,not-effected
BxkyL445aK0aw7FpbBL0,yes,question not found - skip add tag,effected
Gac8NjcvYBLrPTk8SdXF,no,no,not-effected
aTANmkwqDgyry3oN1Brp,no,no,not-effected
p4a71JVeZAf02uJ7SObY,no,no,not-effected
x3LhUYaPmAFwtUdOLgce,no,no,not-effected
XvDMwf3DF2d7Ge37oxou,no,no,not-effected
NHtBY2hlmUbUCWBuHB52,no,no,not-effected
PRqAWaJRsM7tegEGKsPo,no,no,not-effected
4gT2873L5IspjQgUjbnD,no,no,not-effected
blAeUIFbpqTi0n1SFGlF,no,no,not-effected
WJylqDlTsuA4ZgOrB1pJ,yes,question not found - skip add tag,effected
lSsKCqMxpfeEIt1fuAZG,no,no,not-effected
koR0V3uggK2aMvlqjqGw,yes,question not found - skip add tag,effected
qoWaubTUBthly8ovZPZ8,no,no,not-effected
PCW5KzX5HZAAIp8K9ptj,no,no,not-effected
gWTbd6cuu1f6cQTdnxGf,yes,question not found - skip add tag,effected
T8o0vvSRhFBY6SLwLSBZ,yes,question not found - skip add tag,effected
6gplasbagYegOuRlMkNv,no,no,not-effected
PbcIy45wZ41cgDKPbL8h,no,no,not-effected
DoKoqg9ittr5J92aYXSC,no,no,not-effected
oxxXeje9j1sRNKrUXF58,no,no,not-effected
z8Q6tx3Oxt2eXGMVvo2a,no,no,not-effected
zbbTBCEFFQoR3zHavfM4,no,no,not-effected
gb8tDFIyo1sSxZIfK5Gr,no,no,not-effected
uKTL5J8piGdQbwYb2ucw,no,no,not-effected
6b80198lGvrXOEKapIYA,no,no,not-effected
I60dxBEyvzpkyQREAgJB,no,no,not-effected
U7kj6on4yLOxOwkTUex8,yes,question not found - skip add tag,effected
0Ff0rK5Pw5YjzGYeUZwZ,yes,question not found - skip add tag,effected
LzP82yimxxQqtmt84ncy,yes,question not found - skip add tag,effected
vW6atBgK6RWPOuzOitNx,yes,question not found - skip add tag,effected
l1Y97v2mWzbiNOghvXfa,yes,question not found - skip add tag,effected
d4Q2q7BzXcVdtYuErplh,no,no,not-effected
cw5wDkzB22GoeRSd3MO0,no,no,not-effected
mjnpAtK1lSdKMxbryHy3,yes,question not found - skip add tag,effected
UDZoqMUUdbxhHqHwOGNh,no,no,not-effected
KLv8bCp2w7gQ5qzuJinC,no,no,not-effected
9usHf5zvxUhGLQovdha1,no,no,not-effected
jWOCrQBkq0hjg0fiWMhu,no,no,not-effected
00T3Hwe0IYWD3i4clwwu,yes,question not found - skip add tag,effected
6MwmjUWb31SyJDYnyIG5,yes,question not found - skip add tag,effected
e1o5No3zYejpdBMha55f,no,no,not-effected
8dsSuYTT8bxgvVgNdy4D,yes,question not found - skip add tag,effected
XOAqPLWfj7QiLKC8P9Ph,no,no,not-effected
TYBjl98XE511rqeV3rcb,yes,question not found - skip add tag,effected
FXsDqCQ0uDqAYQKwozNw,no,no,not-effected
UcQf0Xz8uMjiDxI0SymO,no,no,not-effected
oObRWDWZdsG0BWowcDTn,yes,question not found - skip add tag,effected
3VKeCNxYD7SX0nIbD9Fe,yes,question not found - skip add tag,effected
4YUkUQz0d0QYI2uK8dWv,no,no,not-effected
UDjSJuFS87fJLjnhS7QO,no,no,not-effected
8Z96pTwN0fyQUXCSsw4Q,no,no,not-effected
ppMlR0vgeKdeTrSx1WUF,yes,question not found - skip add tag,effected
8agsrPH9147VoIQccT77,no,no,not-effected
Urr1NRWcLxFo47dXILWl,yes,question not found - skip add tag,effected
sbppTwZnO47ppU1IA8F0,no,no,not-effected
KPWCYN5P8EwUJUi1oa1L,no,no,not-effected
wz2OKC5PcnYDs5Cc62Dk,no,no,not-effected
VUkcSDUe5EUzHK3CpTBv,no,no,not-effected
HE37gqts8GuoZP8EWXjA,no,no,not-effected
nmPZDMocSaq26COrhto8,no,no,not-effected
4m6PvhNO6lREP54COPQ1,yes,question not found - skip add tag,effected
mcqchRh2dNWK1uIP9bDG,yes,question not found - skip add tag,effected
ETppi2BGFwuSj9LYr5Zu,yes,question not found - skip add tag,effected
CD33OkuSNdrggXmuXJJ5,no,no,not-effected
lVWwyX1FsdtW1LTvygxW,no,no,not-effected
xeKH3bkbjKSRYkeOkIIo,no,no,not-effected
rHJxPDm7ilpdrjMRGouP,no,no,not-effected
cIXy2LLfjIlRj5PvONic,yes,question not found - skip add tag,effected
YGkDL9r1ek3wxf2BhMeT,no,no,not-effected
px3zpNtlXT617Or9xM3Q,yes,question not found - skip add tag,effected
RIm3QHlYy7Ja5emqazRe,no,no,not-effected
iFgKMVmKj9F252kIIAYR,yes,question not found - skip add tag,effected
kgl82kalvWxt8QlEkXo7,yes,question not found - skip add tag,effected
0BqcQLTuoqcenSNtHH9G,yes,question not found - skip add tag,effected
8UxoAHnfOD9p1p2beNuT,no,no,not-effected
3zNJnxQzgQtQk9HozmgK,no,no,not-effected
ehHX7qEO7TdEyD6Oh2Zl,no,no,not-effected
WRfrSdAUiEnzyb8zfJUU,no,no,not-effected
Z2VzWuCsHlWzj6mDYqjv,no,no,not-effected
9spwWZcuZBZw4NPlvYgk,yes,question not found - skip add tag,effected
a1oSbAIq5pnnASa7lJL6,yes,question not found - skip add tag,effected
qXi20mjtxUSYMaZMyUQg,yes,question not found - skip add tag,effected
419VUgynCEKc8cfDTwyJ,yes,question not found - skip add tag,effected
dDyjKZeHVfsMUR7vuc6T,no,no,not-effected
XwfiWXdOSsiwjQOXlGso,yes,question not found - skip add tag,effected
LkBt7GbAqsk15kYmmt9i,yes,question not found - skip add tag,effected
iX1TKz98qvjLRafx5WGh,yes,question not found - skip add tag,effected
Ihuti3XKJFv80sj7HDht,yes,question not found - skip add tag,effected
rUbncxGrmjutu5XyiWTu,no,no,not-effected
H17RQJWmewDDXSw4KgdW,no,no,not-effected
153AIM6osgfxQ29yYb7X,yes,question not found - skip add tag,effected
UId0S2q5drD2V9QtRqgb,yes,question not found - skip add tag,effected
BEv2yaLERrtnEQlfbQ8q,yes,question not found - skip add tag,effected
UJnYDmeMS054bfPTfGQV,no,no,not-effected
59Vmz8jr1grCYQl15JZy,no,no,not-effected
z2UpjDKP4LYGTzNaiLi0,yes,question not found - skip add tag,effected
17qgwlfBQJDfA1xgrd2a,yes,question not found - skip add tag,effected
lqPQ2jcTBkQ4kpq9MJQu,no,no,not-effected
MwIbQlDgBRlBDHuRfHwz,no,no,not-effected
XYqC8jmcpBYp3iVCJTzI,no,no,not-effected
FV8lUSfji5ziogdUiMll,no,no,not-effected
NbZplx6ZI4wkVec4pTel,no,no,not-effected
xeyNCssShRZcMgsnOBbc,no,no,not-effected
n4Ubd4TCCcYcxcSGPNyl,no,no,not-effected
By1mi5w8UGkQ54Giea1B,yes,question not found - skip add tag,effected
SgjETNOPQJvdYKOcVk2I,no,no,not-effected
PrYgltzExYlcA8aQ4ZPm,no,no,not-effected
ITmfJkKpfNvOqtdkBZNR,yes,question not found - skip add tag,effected
zkuIwunqM8SIxFoBloE8,yes,question not found - skip add tag,effected
mNWk0yjMnFHKd0gMXV5X,yes,question not found - skip add tag,effected
rDWICiaDix89SxKCnWTr,no,no,not-effected
luU3SQc1aYbRCx3RO9Eh,no,no,not-effected
ohAdM6sParVBJxpL9Qid,no,no,not-effected
ReFXjONRg7x1ig4mblaa,yes,question not found - skip add tag,effected
sY9d4sgLifVPhd8d0QJo,no,no,not-effected
fvrMOGU64mKrtSbOA3QR,yes,question not found - skip add tag,effected
u5T6OZvRIbdu1lU2nX41,no,no,not-effected
aZidTwBligbh4lcf4BP1,yes,question not found - skip add tag,effected
LDbLA6EioCgmb86D34eT,yes,question not found - skip add tag,effected
fn4ITuMp4xnuV2uMf5Bi,no,no,not-effected
n24y00HAhYtkjNSNOL2a,yes,question not found - skip add tag,effected
Nk5USSIjsSKf9oCC64eg,yes,question not found - skip add tag,effected
vlzQKLMWc9wHkIXRp04R,yes,question not found - skip add tag,effected
TZT3jxUXR5L7e1nmsuJM,no,no,not-effected
06TRm3uX9CtFaS4y6HLL,no,no,not-effected
FoMSyOQ0QLnIVX4hqeio,no,no,not-effected
P6rWcXHWYkXVvhPhGK5B,no,no,not-effected
03NqSEhKzADgNPmwG7Yi,no,no,not-effected
hbgjtIZNT0Z6P2tZo5fG,yes,question not found - skip add tag,effected
uUNBXJe7yEfAUkaioBBS,yes,question not found - skip add tag,effected
BHYyodA98m2fLHNZ8rvn,no,no,not-effected
SwkWIvMUgpheOBzqWTww,no,no,not-effected
fD8M8SAG4Sfi15BuxyJb,no,no,not-effected
3F88fM3Jj6nzIMOOLrsH,no,no,not-effected
IFOHX9gnLNHEApXBFSTs,no,no,not-effected
UFuzAV22pdWhDAQdiRxb,yes,question not found - skip add tag,effected
H6aUFaTZNUJeayOwHMjN,yes,question not found - skip add tag,effected
hpUUwb7HbHVOhcjfz2bq,yes,question not found - skip add tag,effected
ZvgFhCrvXdcax7K937TG,no,no,not-effected
VNIffRy5uZ4xBSrUYA4F,no,no,not-effected
KhOc9vJ2UvsFnhaXdSbd,yes,question not found - skip add tag,effected
oOpJ2e72m3R3BQGnhYNG,yes,question not found - skip add tag,effected
bPZdjo3ohFOW3ngXBjFu,no,no,not-effected
C360lrXnxX5uVzRClGg9,no,no,not-effected
92UZ59WnuCTEGJKGwHVc,yes,question not found - skip add tag,effected
BbqKuqncWgyfOI11gdRG,no,no,not-effected
yvVyuTtZ9Pd7NaDS3OXW,no,no,not-effected
19a9Ms2EJ5DdbiIjfY2t,no,no,not-effected
e9pyQnXJMYkbplInzwI7,no,no,not-effected
9vt62AbSqqnOaJ1vgU9e,no,no,not-effected
n39Qpg42OSEmuLOe0aKm,no,no,not-effected
uET2Ne94BhlLZFAffvzd,no,no,not-effected
T051G2ZZg8g1CkA9poJB,no,no,not-effected
lYvAEvPwyzF5x574Pu3A,no,no,not-effected
6WMoFkrWg9u4QEcm6sKJ,no,no,not-effected
5L3UrSGMlAtW0OvJmmyM,yes,question not found - skip add tag,effected
h8rPIOH3vRx5zkyEl7Pp,yes,question not found - skip add tag,effected
bo8U8polGTT9vMpbO3QJ,yes,question not found - skip add tag,effected
SBphERcepBF5Z8WHvMw1,no,no,not-effected
tjRFDUx1hvtPhM0Ds5WK,no,no,not-effected
DbdMbZbLIKDarWYHCbSG,no,no,not-effected
P2lYORDx2poePhm7k3iI,no,no,not-effected
IMhvwIr6lxh9PiPV1jVS,no,no,not-effected
eH2ZlmQ3SbIAbv5TszYY,yes,question not found - skip add tag,effected
ZrP0TpzjnmXOlV9xz3yS,no,no,not-effected
rnL0x7nI6l2b1hm2hOpI,no,no,not-effected
D53LacbsWom48ZMk2znA,yes,question not found - skip add tag,effected
z3y7aVvUsvuTib53Evhs,no,no,not-effected
tsvz6CacpiuiGpivEFv6,no,no,not-effected
oR5kJdoh4NzzJz1jc0YI,no,no,not-effected
5EieUOy40scOHJZpIBAy,yes,question not found - skip add tag,effected
YGgF0KhNIr3kiqfUt7vd,yes,question not found - skip add tag,effected
ffOrV7Jhd8yIHh6KcD1F,no,no,not-effected
wzIqemxtohj8PR2paVxM,no,no,not-effected
8BYa9C3SPsnq5UeDZ654,no,no,not-effected
tfza86XLTj5OMOd3VJ71,no,no,not-effected
4HYpKMU06HJKpRUJ6YYU,yes,question not found - skip add tag,effected
OLtgj0b9ab1dqhPwjBcJ,no,no,not-effected
mLGMFqT8q3nqICQT1rzA,yes,question not found - skip add tag,effected
uOmEV820IRLNi0KsA0vx,no,no,not-effected
Nl2tYviSt2WL95gpYukn,no,no,not-effected
ZrvvPrXS2K1UCBUBG3QY,no,no,not-effected
ywMuFnc5v8W7AD3L8GnH,yes,question not found - skip add tag,effected
rgyJxVlq77Lfr5AGHvgF,no,no,not-effected
IrtwVRftLDO9xNui0CJ5,yes,question not found - skip add tag,effected
gZe1i4vIVgu0fw8DosRd,no,no,not-effected
GERBoScPxBMzLBHxgfpJ,no,no,not-effected
KnSU0EtiF0YMlQlX768G,yes,question not found - skip add tag,effected
IERzI954y8D2AZfPK46C,no,no,not-effected
Ogz2NYLwcYsuvzl3Q7ni,yes,question not found - skip add tag,effected
kBefAvD4OnJUOaibDwg2,no,no,not-effected
lXREj3aV5XhuKthFj9FI,yes,question not found - skip add tag,effected
puPhs3dH2LPMrh3jaIuy,no,no,not-effected
niSWZLNt6aSgv5pJ6dNO,no,no,not-effected
FzY4HnPRnoYVyMCRzTrl,no,no,not-effected
FUsPkqxxEN75cUeazrGI,no,no,not-effected
4IJ6KK0o4W0cgQ8lK4FH,no,no,not-effected
6e1G1mlwZJwZEGXR0fJu,no,no,not-effected
ifgbPs93cK2lU91HCYSw,no,no,not-effected
8ZbGidxSLvc1oWRcBp1b,no,no,not-effected
nzBUP4gxsuH1o5l1JPQ5,yes,question not found - skip add tag,effected
MX6GOYGqNBUHMdOlHLxg,no,no,not-effected
YpiibjtgzmjqYmIZfq2N,yes,question not found - skip add tag,effected
tHCWnq4kRkYhrrbAkS2P,no,no,not-effected
lwOt8fKDVx3UM9CDq26v,no,no,not-effected
v5gyKqiZaBuApwl9pAb8,no,no,not-effected
zRjBE3pvLcRBjIrpCM5j,yes,question not found - skip add tag,effected
D9Z8cZcaKNU4sGFWRQNn,no,no,not-effected
1VfW9xi4dlxNCkbGLyjt,no,no,not-effected
zZxwyKzCz4JDwxSSAevA,no,no,not-effected
w12cbzDK2G21q6BKbj5S,yes,question not found - skip add tag,effected
I7iV1wActPX9p6VnlB7Z,no,no,not-effected
fGSLIn22o4xsTtGz0C5Z,no,no,not-effected
dnyGW29jelgt0dpkMJ4C,yes,question not found - skip add tag,effected
jByK3C3rDOr9JTgQoHPS,no,no,not-effected
bemv4bw2fE42agvCWOUd,no,no,not-effected
v2s0Q6f56LJS2d4l43oq,no,no,not-effected
MWixXritgPqcLYVybnA7,no,no,not-effected
X9hmfMAJUMJHFYE0iNVl,no,no,not-effected
VGykscok3kpGvXjuFoKa,yes,question not found - skip add tag,effected
n2FWlFRwRMUGMX1xq06t,no,no,not-effected
90RnKVwq8DR64eF5M85j,yes,question not found - skip add tag,effected
UhjJrAUFecUggb5zT9TG,no,no,not-effected
7BRsAOtXrvoBEpefA4bM,no,no,not-effected
9bYrtc3i71qR2sbLOllW,no,no,not-effected
zaFUfi18LSkfSEMgnqPE,yes,question not found - skip add tag,effected
NIDxjLRpIH3io0uZpEp1,yes,question not found - skip add tag,effected
6Y7jyi75lYUOcXJHydLz,no,no,not-effected
VDl8ABvFfdHppLTTN01a,no,no,not-effected
1b9ZSvmzAvUvozHVIGuv,no,no,not-effected
GEsXAnD1AO5uYJG6RrcJ,no,no,not-effected
P1T7OFakXQqsuEWzGwbO,no,no,not-effected
p1KRLMk4SYFZ8n9bBP8I,no,no,not-effected
zSC6zqBjp1i0on9scoWd,yes,question not found - skip add tag,effected
csjoxys5dFaHfFY3iCtC,no,no,not-effected
AQdKoWbq4tY884WhC96B,no,no,not-effected
S1GhN1Y7P29Ulxb08prA,no,no,not-effected
lYlcsUW5g1YskEN7xYJq,no,no,not-effected
TFXptwLXsKnSW1YYSkaE,yes,question not found - skip add tag,effected
ZsvwvkZ9F7Nlsb9ol21E,no,no,not-effected
6aMicOUBQxwhnPE59ios,no,no,not-effected
EGX1QzhxACG39UFJFCbJ,no,no,not-effected
VvCxfU1HA5RRwRizI59q,no,no,not-effected
nSL4PiTqgpYI3SBnSLWK,no,no,not-effected
yqrFNpq8t8MRHwZLi1M9,yes,question not found - skip add tag,effected
sKxWhISor5o90NZoAqBn,no,no,not-effected
MdKSQeNGROLQRLXvTfpt,no,no,not-effected
llzL4qnX9QZRHgMR4jGC,no,no,not-effected
PNNvg7AV9rTEUZe3mo2J,yes,question not found - skip add tag,effected
h3M6C0hlc30FTT2kZFFR,yes,question not found - skip add tag,effected
88UFemKDmTwiedaGvPa1,no,no,not-effected
LTuQyFlBO171bmausBxV,no,no,not-effected
QgmM1IvFl8tUF2WNOISf,yes,question not found - skip add tag,effected
vTG0NI8W6c2cnknQ06eJ,no,no,not-effected
apV1XwSdHSvdq48DUdJP,yes,question not found - skip add tag,effected
XOsV75DnZz5YvM1tkMQq,yes,question not found - skip add tag,effected
hn05nbUXzkUxQfpFwM0K,no,no,not-effected
RuGhus4GC4UpQX4mW5Pf,no,no,not-effected
Rx5iVixSnLz9S7zNi08B,no,no,not-effected
AEmUO9L3wbVJYWxYHwOb,yes,question not found - skip add tag,effected
P1DgR1aY9lRsT4u25tm6,no,no,not-effected
PHJI6qxiCLicxo42WnKz,no,no,not-effected
V5DzqwkV9IrLy661CCIr,no,no,not-effected
WOzsm6c5Tc9279vFVDxd,no,no,not-effected
wiOmeiR5TB5ub36lc2Rw,no,no,not-effected
d0lojBJxeN2gISEuKz17,no,no,not-effected
g6djhAgFKwCb6U2h3h81,no,no,not-effected
sEes61fGApLwQi4ESGK5,yes,question not found - skip add tag,effected
QG6akv5saFXtd3EbFaeZ,yes,question not found - skip add tag,effected
fDjeynTJw6FJPiinTUtO,no,no,not-effected
5iFTCWZQP0kwJVVbDYgl,no,no,not-effected
jR3sAouvJ8CRVftovr71,no,no,not-effected
p5dXvEtWHsQ6FFKyjVAr,no,no,not-effected
ywi9XeZXsg5UcoAoZRdb,no,no,not-effected
RaezskmOyRlMBGoLiod0,no,no,not-effected
GnHhB1QEQAMzbbQzOGwz,yes,question not found - skip add tag,effected
rtLcuPxeTSPxP37CQL0M,no,no,not-effected
vlylntozsoiRqBldWzog,no,no,not-effected
PzQwBPsO74X3KPfRZxKq,yes,question not found - skip add tag,effected
2xaE8YRExHMU3xe3p6vq,yes,question not found - skip add tag,effected
7MF52uqhfbdUyIDyiurU,yes,question not found - skip add tag,effected
R6FLw1rClCDEupG6eD9N,no,no,not-effected
fo2TrnDA1AkMzKN9OTrz,yes,question not found - skip add tag,effected
gzZCG0hP2mvlcPZIagWf,yes,question not found - skip add tag,effected
2LBiDxosmBIC2IbteO62,yes,question not found - skip add tag,effected
nGlXKQ4oupdeQQDeq2LS,no,no,not-effected
QRZmOKPfgk6a3hQOAeU4,yes,question not found - skip add tag,effected
8nj0tgvJV8dzTIMwbrkb,no,no,not-effected
OFDHQwMGflueclY39dlp,yes,question not found - skip add tag,effected
sFSWX3mVqDtOW7VyndlQ,yes,question not found - skip add tag,effected
vgiK0qLoUmcm7OGffGyz,yes,question not found - skip add tag,effected
FAmev9i7z0b57Wasuj66,no,no,not-effected
i3rWwfwkCk5tJ1Tb1sOj,yes,question not found - skip add tag,effected
Hwld2iJXaYCgY4pvxv6x,yes,question not found - skip add tag,effected
CCzo69z8ZeRRBRKiZuGl,no,no,not-effected
igrZ83fgdLHZbATKJ15u,yes,question not found - skip add tag,effected
uh6UmX4uIJSzhldjKtCH,no,no,not-effected
NBgW5vL67jgtEMFya1pm,no,no,not-effected
uC2jZHtj8s9PPOSwxsn3,yes,question not found - skip add tag,effected
u7TiWFUw7ronYkqH7WOf,yes,question not found - skip add tag,effected
mPDgpl9EZMtoIG2VvhJS,yes,question not found - skip add tag,effected
FZbHapToLyG4nFhasYEb,no,no,not-effected
GIvlSVwZBB3sXNzH0uuE,yes,question not found - skip add tag,effected
dfS3rOveGYYDYUzSAnsA,yes,question not found - skip add tag,effected
ZEfaDJ3KmQOLaR7pKGTU,no,no,not-effected
fc33cxIucGAL7g2MIcMl,yes,question not found - skip add tag,effected
B3quw2zw6dRE604WF8Jc,no,no,not-effected
gEb5occpNaQk43QYkyhG,yes,question not found - skip add tag,effected
LU70TdLqGIIZWgz6aIf9,no,no,not-effected
zDnG00l4UOaMCsvRVF0f,yes,question not found - skip add tag,effected
fl0Xy0amABffFWv1HjXJ,yes,question not found - skip add tag,effected
F14hVk8iTNizggYFjn1d,no,no,not-effected
83ZgVZ2gOsJTtofsJZT6,no,no,not-effected
1WYREnGPpWkMPkeHkF63,no,no,not-effected
Gnk5NCe31Q2h7RMaA0tZ,no,no,not-effected
jFmRwJckNciXyVvNtffe,no,no,not-effected
WmL8yzqKRdAU75trDmHO,no,no,not-effected
RYZnMiPAjKOf9Uytk7K8,no,no,not-effected
8fLWxXBusFYqN717tm2p,yes,question not found - skip add tag,effected
mljcDnI1G9yv9RrxUBoz,no,no,not-effected
omLZRcnfJoZAlfdtbqzb,no,no,not-effected
4npH7aK2N34xX3XU7TTF,no,no,not-effected
JzyDK2GrTtohwE1zBuhr,no,no,not-effected
DUYDSlZY7aI80rhPYcmi,no,no,not-effected
sl8qGOzxJTw3I05wQ2Y9,no,no,not-effected
hDctJp1i7cy7KNtpldRX,no,no,not-effected
puIt4ml6I2kMKNJzwoFF,no,no,not-effected
NYlyh6hARLO1jy7Ggmxn,yes,question not found - skip add tag,effected
Ze3nnHZ1PWEIkHtMpL1j,no,no,not-effected
KlbkFI0IOVTEXviNsKnL,no,no,not-effected
E9TCGh0J66ruaUfTEXe0,yes,question not found - skip add tag,effected
ZO36UTIFeMJ9za3iP8IY,no,no,not-effected
v24CObdahLmJ9AE0PIqS,no,no,not-effected
gbDryrQ0fl5UTZriLr6C,no,no,not-effected
R1EP0nTTbZGUh3oG8J4Y,yes,question not found - skip add tag,effected
qgLzmLcqtegrHXUATEIT,no,no,not-effected
KASwMkWErgwBxmmd88p2,no,no,not-effected
LknjTu1pfYEwPtzztrb9,no,no,not-effected
h6qIYoGQG1NzEBrpt8bw,yes,question not found - skip add tag,effected
A9VDnygI3kuWbDYyS6Bw,no,no,not-effected
fcnwDLbq0Paf5erTPaf0,no,no,not-effected
wHYaAi1LhesHshWOB5v5,yes,question not found - skip add tag,effected
8Omt7kc1Tee7dYIx7P51,yes,question not found - skip add tag,effected
61RcpLQqR78mXUTycsmo,no,no,not-effected
Um1xTp4Do4SFiDqdw3wb,no,no,not-effected
OyyI0rccHnkMigj7OpzJ,no,no,not-effected
qem77PbpCZbMLmYFI11O,yes,question not found - skip add tag,effected
iD1U9L786zSCWKtemVqj,no,no,not-effected
grqw0zIEevUwFbV0kADs,no,no,not-effected
5rc0QUn1JAcdXgBYtQJw,no,no,not-effected
SgWHO3O7HxfweFLbblk4,yes,question not found - skip add tag,effected
fuxbzFYGKnkLw3o0cmEx,yes,question not found - skip add tag,effected
EYLjlTDjCkvtYr514HTT,yes,question not found - skip add tag,effected
CBBoLNSAfYWSy45Oq8AJ,no,no,not-effected
CMgIwxOwB3dlrXfMvR16,yes,question not found - skip add tag,effected
L8atfuVZyfPmqteggBQm,yes,question not found - skip add tag,effected
MAFVmUZyCJOX4zPxdPg1,yes,question not found - skip add tag,effected
RxyjKzlxWEtgqVNQIpVy,yes,question not found - skip add tag,effected
KVqGvAm7ZkK3hcOZpKv2,no,no,not-effected
vjLZ9Dz7FFsWf1AoPSHJ,yes,question not found - skip add tag,effected
jrjHRLgoOpanEnz4sYWz,no,no,not-effected
YMc35SGjhML7Y8DU8xzN,yes,question not found - skip add tag,effected
FXdLTkFhm6AkYm1oibeL,yes,question not found - skip add tag,effected
4B6LcajgFwTBum2J0lMQ,no,no,not-effected
U7rYGStjPr38onT8Wm2q,yes,question not found - skip add tag,effected
nl9UdcLi17eRgAOkPXi4,no,no,not-effected
kYYv6aXmKp6Qm7rygsHj,no,no,not-effected
TK9MZ3aoWTSx0o3jIpA5,no,no,not-effected
UQSb5V5Og4aoetMz1Xuy,yes,question not found - skip add tag,effected
h212gap9HSUdIBG1xhdp,no,no,not-effected
26oc9mgSGj8PjzBMGuGr,no,no,not-effected
5zXp4lpRLGZsaldpDMI4,no,no,not-effected
br780RnJVQ1r8lQkdmVc,no,no,not-effected
1pGZMLUXun024fuKhNm5,yes,question not found - skip add tag,effected
wxDJf1bAc5yabCL2OKx2,yes,question not found - skip add tag,effected
0FP6q6KvQN3uxY68JTkg,yes,question not found - skip add tag,effected
9tiWQwhl3VBi66TnSTI1,no,no,not-effected
OEjiuOqq3Hlcqw0dLbRZ,no,no,not-effected
FdxE2MCcSRc0aBFRp95B,no,no,not-effected
lf7L3wyRDqsIfPOlxpLF,no,no,not-effected
MMzBAciBVFTp0zPzx1cJ,no,no,not-effected
eDv4Wp8908V211C2IQBI,no,no,not-effected
pXwaQNOm12Ljs0lQwpxD,no,no,not-effected
YgMUwXf1H2EeLCUHxHhP,yes,question not found - skip add tag,effected
R2UobOjZfIAtyfXbNN2g,no,no,not-effected
6bVypFwgy8MZltOBmjBw,no,no,not-effected
TY2ewNiFufPRvN5XqAXY,yes,question not found - skip add tag,effected
R6THQQBE6LHc9qLUvPb1,yes,question not found - skip add tag,effected
sUPMTdGsyxW14hGjmf9C,yes,question not found - skip add tag,effected
FkabMm5tN4cExYp96MqV,yes,question not found - skip add tag,effected
yEGIxilhbkvPFDi8JJRb,yes,question not found - skip add tag,effected
O6lcqMCNrMkBF08ZkuWT,yes,question not found - skip add tag,effected
2vT1Fio4Niq2IHZvCA6i,yes,question not found - skip add tag,effected
LkSrazDvY1qJaTCIB9iv,yes,question not found - skip add tag,effected
6VQGvmDfLppI7QzcacfL,yes,question not found - skip add tag,effected
ZLLj3Nyq0DjkEavgfsMu,yes,question not found - skip add tag,effected
OM8lnfmJ1g6sbXsJKfu8,yes,question not found - skip add tag,effected
1nXjRW3EMM3CfrB4G0uN,yes,question not found - skip add tag,effected
N22AMKUNSaeBAanXVkGY,yes,question not found - skip add tag,effected
i6NH3RUthwEeKrzg8qub,yes,question not found - skip add tag,effected
oujS4ac2yVZbuwNuBekm,yes,question not found - skip add tag,effected
PJoKzth3TAn9uMMDwURv,yes,question not found - skip add tag,effected
IaKPhwGpDJmUOTJL88Xi,yes,question not found - skip add tag,effected
NOeAr6rBLnx9wnxQenBl,yes,question not found - skip add tag,effected
cwPxN0NjdRibDUwFi7nb,yes,question not found - skip add tag,effected
oI9ej6WLnnie4r8qbh3m,yes,question not found - skip add tag,effected
IXw9nRCYdBP9YePh3GIl,yes,question not found - skip add tag,effected
bkkEJ1jlvkThJy46i3VN,yes,question not found - skip add tag,effected
6PuH5Une8eaizeSEDE9q,yes,question not found - skip add tag,effected
GtJbxkntoQMIqH5SL05P,yes,question not found - skip add tag,effected
RscLI3kZXMJ3B0OL1teZ,yes,question not found - skip add tag,effected
rLojPS0rzVquXPx1NcTF,yes,question not found - skip add tag,effected
y3KbV3K32DOs3LEzjFto,yes,question not found - skip add tag,effected
SBDcLCcVeMbbVJQNWRVN,yes,question not found - skip add tag,effected
2blXb8fGVheetgk80Mkb,yes,question not found - skip add tag,effected
UecYZ0QSF8E0y6lthS0Z,yes,question not found - skip add tag,effected
IMk2nX59sUaRYmJxEkH4,yes,question not found - skip add tag,effected
PrVGFUhRensi4ljeb20l,yes,question not found - skip add tag,effected
iSwmb3cF1tsU9kYttuIW,yes,question not found - skip add tag,effected
uajZPzHUsSoLueVtNq62,yes,question not found - skip add tag,effected
0CIWG1reqXcs5DtWd2oN,yes,question not found - skip add tag,effected
uCv585XqZicA5RhTVqTn,yes,question not found - skip add tag,effected
